apps/frappe/frappe/public/js/frappe/views/communication.js +539,There were errors while sending email. Please try again.,Ada kesalahan saat mengirim email. Silakan coba lagi.
apps/frappe/frappe/public/js/frappe/views/communication.js +572,Dear,Kepada Yth.
apps/frappe/frappe/public/js/frappe/views/communication.js +591,"On {0}, {1} wrote:","Pada {0}, {1} menulis:"
apps/frappe/frappe/public/js/frappe/views/container.js +57,Page not found,Halaman tidak ditemukan
apps/frappe/frappe/public/js/frappe/views/file/file_view.js +34,File Manager,File Manager
apps/frappe/frappe/public/js/frappe/views/file/file_view.js +47,Cut,Memotong
apps/frappe/frappe/public/js/frappe/views/file/file_view.js +54,Paste,Pasta
apps/frappe/frappe/public/js/frappe/views/file/file_view.js +61,New Folder,Folder baru
apps/frappe/frappe/public/js/frappe/views/file/file_view.js +65,Folder name should not include '/' (slash),Nama folder tidak boleh menyertakan '/' (garis miring)
apps/frappe/frappe/public/js/frappe/views/file/file_view.js +75,Enter folder name,Masukkan nama folder
apps/frappe/frappe/public/js/frappe/views/file/file_view.js +79,Import Zip,Impor Zip
apps/frappe/frappe/public/js/frappe/views/file/file_view.js +95,Error in uploading files,Kesalahan saat mengunggah file
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js +7,Gantt,Gantt
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js +135,Week,Minggu
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js +135,Month,Bulan
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js +135,Day,Hari
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js +136,Quarter Day,hari pembayaran tiap tiga bulan
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js +136,Half Day,Setengah Hari
apps/frappe/frappe/public/js/frappe/views/image/image_view.js +10,Images,Gambar
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js +20,Invalid Email Account,Akun Email tidak valid
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js +100,Has Attachments,Memiliki lampiran
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js +105,Linked with {0},Terhubung dengan {0}
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js +158,No {0} mail,Tidak ada {0} email
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js +163,No Email Account,Tidak ada Akun Email
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js +164,New Email Account,Akun Email Baru
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js +170,No Emails,Tidak ada Email
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js +171,Compose Email,Menulis Email
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js +183,No Email Accounts Assigned,Tidak ada Akun Email yang Diberikan
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html +4,Add a column,Tambah kolom
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html +11,Loading...,Memuat...
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js +70,You are not allowed to create columns,Anda tidak diizinkan untuk membuat kolom
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js +122,Filters saved,filter tersimpan
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js +388,Archived Columns,Kolom diarsipkan
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.js +688,Kanban Board {0} does not exist.,Kanban Dewan {0} tidak ada.
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_column.html +9,Archive,Arsip
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_column.html +19,Add,Tambahkan
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_view.js +13,Missing parameter Kanban Board Name,Parameter yang hilang Nama Kanban Board
apps/frappe/frappe/public/js/frappe/views/pageview.js +104,Sorry! I could not find what you were looking for.,Mohon Maaf! Saya tidak bisa menemukan apa yang anda cari.
apps/frappe/frappe/public/js/frappe/views/pageview.js +112,Sorry! You are not permitted to view this page.,Mohon Maaf! anda tidak diizinkan untuk melihat halaman ini.
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +170,Reset Filters,Atur Ulang Filter
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +204,Invalid Filter: {0},Filter tidak valid: {0}
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +309,From Date must be before To Date,Dari Tanggal harus sebelum To Date
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +387,Show rows with zero values,Tampilkan baris dengan nilai nol
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +819,"Ignoring Item {0}, because a group exists with the same name!","Mengabaikan Barang {0}, karena kelompok itu ada dengan nama yang sama!"
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +852,Select To Download:,Pilih Untuk Mengunduh:
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +853,With Groups,Dengan Grup
apps/frappe/frappe/public/js/frappe/views/reports/grid_report.js +854,With Ledgers,Dengan Buku Pembantu
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +51,Collapse All,Perkecil Semua
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +54,"For comparative filters, start with "">"" or ""<"" or ""!"", e.g. >5 or >01-02-2012 or !0","Untuk filter pembandingan, mulai dengan "">"" atau ""<"" atau ""!"", contoh >5 atau >01-02-2012 atau !0"
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +54,"For comparative filters, start with","Untuk filter perbandingan, mulailah dengan"
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +55,"For ranges (values and dates) use "":"", e.g. ""5:10"" (to filter values between 5 & 10)","Untuk rentang (nilai dan tanggal) gunakan "":"", contoh ""5:10"" (untuk menyaring nilai antara 5 & 10)"
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +55,values and dates,nilai dan tanggal
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +56,to filter values between 5 & 10,untuk menyaring nilai antara 5 & 10
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +73,You are not allowed to create / edit reports,Anda tidak diizinkan membuat / mengedit laporan
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +86,PDF,PDF
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +159,No Report Loaded. Please use query-report/[Report Name] to run a report.,Ada Laporan Loaded. Silakan gunakan laporan query / [Nama Laporan] untuk menjalankan laporan.
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +216,You are not allowed to make PDF for this report,Anda tidak diperbolehkan membuat PDF untuk laporan ini
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +401,Loading Report,Memuat Laporan
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +457,Please set filters,Silakan set filter
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +511,Sr No,No. Seri
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +721,"Unable to display this tree report, due to missing data. Most likely, it is being filtered out due to permissions.","Tidak dapat menampilkan laporan pohon ini, karena data yang hilang. Kemungkinan besar, ia sedang disaring karena izin."
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +894,You are not allowed to export this report,Anda tidak diizinkan mengekspor laporan ini
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +927,Export Report: ,Laporan ekspor:
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +9,Report:,Melaporkan:
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +125,Add Column,Tambah Kolom
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +153,Select Column,Pilih Kolom
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +159,Insert Column Before {0},Masukkan Kolom Sebelum {0}
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +331,Cannot remove ID field,Tidak dapat menghapus bidang ID
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +494,Totals,Jumlah
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +553,Report was not saved (there were errors),Laporan tidak disimpan (ada kesalahan)
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +567,New Report name,Nama Laporan Baru
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +569,Save As,Disimpan Sebagai
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +584,Show Totals,Tampilkan Total
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +606,Pick Columns,Pilih Kolom
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +648,Select File Type,Pilih Jenis File
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +664,Export Report: {0},Laporan Ekspor: {0}
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +670,Setup Auto Email,Atur Email Otomatis
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +675,Please save the report first,Harap menyimpan laporan pertama
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js +707,{0} Report,Laporan {0}
apps/frappe/frappe/public/js/frappe/views/reports/reportview_footer.html +9,Show all data,Tampilkan semua data
apps/frappe/frappe/public/js/frappe/views/reports/reportview_footer.html +16,Tip:  Double click cell to edit,Tip: sel klik dua kali untuk mengedit
apps/frappe/frappe/public/js/frappe/views/treeview.js +17,Tree view not available for {0},tampilan pohon tidak tersedia untuk {0}
apps/frappe/frappe/public/js/frappe/views/treeview.js +73,Expand All,Bentangkan Semua
apps/frappe/frappe/public/js/frappe/views/treeview.js +86,{0} Tree,Hirarki {0}
apps/frappe/frappe/public/js/frappe/views/treeview.js +175,Add Child,Tambah Anak
apps/frappe/frappe/public/js/frappe/views/treeview.js +228,Select a group node first.,Pilih simpul kelompok terlebih dahulu.
apps/frappe/frappe/public/js/frappe/views/treeview.js +236,New {0},{0} Baru
apps/frappe/frappe/public/js/frappe/views/treeview.js +247,Create New,Buat Baru
apps/frappe/frappe/public/js/frappe/views/treeview.js +277,Group Node,Node Grup
apps/frappe/frappe/public/js/frappe/views/treeview.js +278,Further nodes can be only created under 'Group' type nodes,Node lebih lanjut dapat hanya dibuat di bawah tipe node 'Grup'
apps/frappe/frappe/public/js/frappe/views/treeview.js +302,You are not allowed to print this report,Anda tidak diizinkan untuk mencetak laporan ini
apps/frappe/frappe/public/js/frappe/views/treeview.js +325,View List,Lihat Daftar
apps/frappe/frappe/public/js/frappe/views/treeview.js +361,Add to Desktop,Tambahkan ke Desktop
apps/frappe/frappe/public/js/frappe/views/treeview.js +363,Chart of Accounts,Chart of Account
apps/frappe/frappe/public/js/integrations/razorpay.js +21,Show Log,Tampilkan Log
apps/frappe/frappe/public/js/legacy/client_script_helpers.js +290,Field {0} not found.,Bidang {0} tidak ditemukan
apps/frappe/frappe/public/js/legacy/form.js +62,"Allowing DocType, DocType. Be careful!","Membiarkan DocType, DocType. Hati-hati!"
apps/frappe/frappe/public/js/legacy/form.js +66,Cannot open {0} when its instance is open,Tidak dapat membuka {0} ketika misalnya yang terbuka
apps/frappe/frappe/public/js/legacy/form.js +72,Cannot open instance when its {0} is open,Tidak dapat membuka contoh ketika nya {0} terbuka
apps/frappe/frappe/public/js/legacy/form.js +137,Please save before attaching.,Silakan simpan sebelum memasang.
apps/frappe/frappe/public/js/legacy/form.js +142,Maximum Attachment Limit for this record reached.,Batas Lampiran maksimum untuk catatan ini tercapai.
apps/frappe/frappe/public/js/legacy/form.js +174,You are not allowed to print this document,Anda tidak diizinkan mencetak dokumen ini
apps/frappe/frappe/public/js/legacy/form.js +345,Submit this document to confirm,Kirim dokumen ini untuk mengkonfirmasi
apps/frappe/frappe/public/js/legacy/form.js +472,This form has been modified after you have loaded it,Formulir ini telah dimodifikasi setelah anda dimuat
apps/frappe/frappe/public/js/legacy/form.js +765,Permanently Submit {0}?,Kirim permanen {0}?
apps/frappe/frappe/public/js/legacy/form.js +793,Permanently Cancel {0}?,Permanen Batal {0}?
apps/frappe/frappe/public/js/legacy/form.js +978,No permission to '{0}' {1},Tidak ada izin untuk '{0}' {1}
apps/frappe/frappe/public/js/legacy/print_format.js +124,No document selected,Tidak ada dokumen yang dipilih
apps/frappe/frappe/public/js/legacy/print_format.js +148,Unknown Print Format: {0},Diketahui Cetak Format: {0}
apps/frappe/frappe/sessions.py +30,Cache Cleared,Cache Dihapus
apps/frappe/frappe/sessions.py +163,Redis cache server not running. Please contact Administrator / Tech support,Cache server Redis tidak berjalan. Silahkan hubungi Administrator / dukungan Tech
apps/frappe/frappe/share.py +137,No permission to {0} {1} {2},Tidak ada izin untuk {0} {1} {2}
apps/frappe/frappe/share.py +148,A new document {0} has been shared by with you {1}.,Dokumen baru dari {0} telah dibagi dengan anda. {1}.
apps/frappe/frappe/templates/emails/administrator_logged_in.html +1,"Dear System Manager,","Kepada System Manager Yth.,"
apps/frappe/frappe/templates/emails/administrator_logged_in.html +3,"If you think this is unauthorized, please change the Administrator password.","Jika anda pikir ini adalah tidak sah, silakan mengubah password Administrator."
apps/frappe/frappe/templates/emails/auto_email_report.html +46,View report in your browser,Lihat laporan di browser anda
apps/frappe/frappe/templates/emails/auto_email_report.html +49,Edit Auto Email Report Settings,Edit Pengaturan Laporan Email Otomatis
apps/frappe/frappe/templates/emails/auto_reply.html +1,Thank you for your email,Terima kasih atas email anda
apps/frappe/frappe/templates/emails/auto_reply.html +2,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Permintaan anda telah diterima. Kami akan segera menanggapi. Jika anda memiliki informasi tambahan, silakan balas email ini."
apps/frappe/frappe/templates/emails/auto_reply.html +3,Reference: {0} {1},Referensi: {0} {1}
apps/frappe/frappe/templates/emails/auto_reply.html +5,This is an automatically generated reply,Ini adalah balasan secara otomatis
apps/frappe/frappe/templates/emails/feedback_request_url.html +2,Please select a rating,Silakan pilih rating
apps/frappe/frappe/templates/emails/feedback_request_url.html +8,1 star being lowest & 5 stars being highest rating,1 bintang adalah peringkat terendah & 5 bintang tertinggi
apps/frappe/frappe/templates/emails/mentioned_in_comment.html +2,{0} mentioned you in a comment in {1},{0} menyebut anda dalam komentar di {1}
apps/frappe/frappe/templates/emails/new_user.html +2,A new account has been created for you at {0},Sebuah akun baru telah dibuat untuk anda di {0}
apps/frappe/frappe/templates/emails/new_user.html +3,Your login id is,Id login anda
apps/frappe/frappe/templates/emails/new_user.html +4,Click on the link below to complete your registration and set a new password,Klik link di bawah ini untuk melengkapi pendaftaran anda dan mengatur sandi baru
apps/frappe/frappe/templates/emails/new_user.html +16,You can also copy-paste this link in your browser,Anda juga dapat copy-paste link ini di browser anda
apps/frappe/frappe/templates/emails/password_reset.html +2,Please click on the following link to set your new password,Silahkan klik pada link berikut untuk mengatur password baru anda
apps/frappe/frappe/templates/emails/password_update.html +2,Your password has been updated. Here is your new password,Kata sandi anda telah diperbarui. Berikut adalah password baru anda
apps/frappe/frappe/templates/emails/print_link.html +2,View this in your browser,Lihat ini dalam browser anda
apps/frappe/frappe/templates/emails/upcoming_events.html +8,Daily Event Digest is sent for Calendar Events where reminders are set.,Harian Kegiatan Digest dikirim untuk Kalender Acara di mana pengingat ditetapkan.
apps/frappe/frappe/templates/includes/comments/comments.html +7,No comments yet. Start a new discussion.,Belum ada komentar. Mulai diskusi baru.
apps/frappe/frappe/templates/includes/comments/comments.html +21,Login to comment,Masuk untuk berkomentar
apps/frappe/frappe/templates/includes/comments/comments.html +25,Add Comment,Tambahkan komentar
apps/frappe/frappe/templates/includes/comments/comments.html +27,Leave a Comment,Tinggalkan komentar
apps/frappe/frappe/templates/includes/comments/comments.html +35,Your Name,Nama anda
apps/frappe/frappe/templates/includes/comments/comments.html +96,All fields are necessary to submit the comment.,Semua bidang diperlukan untuk mengirimkan komentar.
apps/frappe/frappe/templates/includes/comments/comments.html +101,Please enter a valid email address.,Silakan isi alamat email.
apps/frappe/frappe/templates/includes/comments/comments.html +119,Add Another Comment,Tambahkan Komentar lain
apps/frappe/frappe/templates/includes/comments/comments.py +48,{0} by {1},{0} oleh {1}
apps/frappe/frappe/templates/includes/comments/comments.py +50,View it in your browser,Lihat di browser anda
apps/frappe/frappe/templates/includes/comments/comments.py +55,New comment on {0} {1},Komentar baru pada {0} {1}
apps/frappe/frappe/templates/includes/contact.js +11,"Please enter both your email and message so that we \
				can get back to you. Thanks!","Masukkan email dan pesan sehingga kita \
 bisa menanggapi anda. Terima kasih!"
apps/frappe/frappe/templates/includes/contact.js +17,"You seem to have written your name instead of your email. \
				Please enter a valid email address so that we can get back.",Anda tampaknya telah menulis nama anda dan bukan email anda. \ Silahkan masukkan alamat email yang benar agar kami bisa menanggapi.
apps/frappe/frappe/templates/includes/contact.js +30,Thank you for your message,Terima kasih untuk pesan anda
apps/frappe/frappe/templates/includes/list/filters.html +19,clear,jelas
apps/frappe/frappe/templates/includes/login/login.js +24,Both login and password required,Baik login maupun password keduanya diperlukan
apps/frappe/frappe/templates/includes/login/login.js +39,Valid email and name required,Email yang valid dan nama diperlukan
apps/frappe/frappe/templates/includes/login/login.js +52,Valid Login id required.,Login id yang valid dibutuhkan.
apps/frappe/frappe/templates/includes/login/login.js +116,Verifying...,Memverifikasi ...
apps/frappe/frappe/templates/includes/login/login.js +184,Not a valid user,Tidak pengguna yang valid
apps/frappe/frappe/templates/includes/login/login.js +188,Not Allowed: Disabled User,Tidak Diizinkan: Pengguna yang Dinonaktifkan
apps/frappe/frappe/templates/includes/login/login.js +190,Instructions Emailed,Instruksi Diemailkan
apps/frappe/frappe/templates/includes/login/login.js +219,Invalid Login. Try again.,Valid Login. Coba lagi.
apps/frappe/frappe/templates/includes/login/login.js +220,Oops! Something went wrong,Ups! Ada yang salah
apps/frappe/frappe/templates/includes/login/login.js +248,Login token required,Token Login diperlukan
apps/frappe/frappe/templates/includes/navbar/navbar_login.html +23,Switch To Desk,Pindah ke Desk
apps/frappe/frappe/templates/includes/search_box.html +11,Clear Search,Bersihkan Pencarian
apps/frappe/frappe/templates/includes/search_box.html +19,Search results for,Hasil pencarian
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html +3,Payment Cancelled,Pembayaran Dibatalkan
apps/frappe/frappe/templates/pages/integrations/payment-cancel.html +11,Your payment is cancelled.,Pembayaran anda dibatalkan
apps/frappe/frappe/templates/pages/integrations/payment-failed.html +3,Payment Failed,Pembayaran gagal
apps/frappe/frappe/templates/pages/integrations/payment-failed.html +11,Your payment has failed.,Pembayaran anda telah gagal.
apps/frappe/frappe/templates/pages/integrations/payment-success.html +3,Payment Success,Sukses pembayaran
apps/frappe/frappe/templates/pages/integrations/payment-success.html +11,Your payment was successfully accepted,Pembayaran anda berhasil diterima
apps/frappe/frappe/templates/pages/integrations/payment-success.html +13,Continue,Terus
apps/frappe/frappe/templates/pages/integrations/razorpay_checkout.py +31,Invalid Token,Valid Token
apps/frappe/frappe/templates/pages/integrations/razorpay_checkout.py +32,Seems token you are using is invalid!,Sepertinya token yang anda gunakan tidak valid!
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.py +27,Some information is missing,Beberapa informasi yang hilang
apps/frappe/frappe/templates/pages/integrations/stripe_checkout.py +28,Looks like someone sent you to an incomplete URL. Please ask them to look into it.,Sepertinya seseorang mengirimkan ke URL yang tidak lengkap. Silakan meminta mereka untuk melihat ke dalamnya.
apps/frappe/frappe/templates/print_formats/standard_macros.html +32,Sr,Seri
apps/frappe/frappe/twofactor.py +124,"Login session expired, refresh page to retry","Sesi login kadaluarsa, refresh halaman untuk mencoba lagi"
apps/frappe/frappe/twofactor.py +131,Incorrect Verification code,Kode Verifikasi salah
apps/frappe/frappe/twofactor.py +201,Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,Silakan periksa alamat email terdaftar anda untuk petunjuk cara melanjutkan. Jangan tutup jendela ini karena anda harus kembali kesini.
apps/frappe/frappe/twofactor.py +204,Verification code has been sent to your registered email address.,Kode verifikasi telah dikirim ke alamat email anda yang terdaftar.
apps/frappe/frappe/twofactor.py +216,Login Verification Code from {},Kode Verifikasi Masuk dari {}
apps/frappe/frappe/twofactor.py +228,One Time Password (OTP) Registration Code from {},Kode Pendaftaran One Time Password (OTP) dari {}
apps/frappe/frappe/twofactor.py +307,Verfication Code,Kode Verifikasi
apps/frappe/frappe/utils/background_jobs.py +201,Queue should be one of {0},Antrian adalah salah satu dari {0}
apps/frappe/frappe/utils/backups.py +160,Download link for your backup will be emailed on the following email address: {0},Tautan unduh untuk cadangan anda akan dikirimkan melalui Email pada alamat Email berikut: {0}
apps/frappe/frappe/utils/boilerplate.py +263,{app_title},{app_title}
apps/frappe/frappe/utils/bot.py +43,I found these: ,Saya menemukan ini:
apps/frappe/frappe/utils/bot.py +83,Can't identify open {0}. Try something else.,tidak dapat mengidentifikasi terbuka {0}. Mencoba sesuatu yang lain.
apps/frappe/frappe/utils/bot.py +89,show,menunjukkan
apps/frappe/frappe/utils/bot.py +91,Like,Seperti
apps/frappe/frappe/utils/bot.py +145,Could not find {0} in {1},Tidak dapat menemukan {0} di {1}
apps/frappe/frappe/utils/bot.py +148,Could not identify {0},tidak bisa mengidentifikasi {0}
apps/frappe/frappe/utils/bot.py +150,You can find things by asking 'find orange in customers',Anda dapat menemukan hal-hal dengan bertanya 'temukan oranye di pelanggan'
apps/frappe/frappe/utils/bot.py +164,Hello {0},Hello {0}
apps/frappe/frappe/utils/bot.py +176,"Oops, you are not allowed to know that","Ups, anda tidak diizinkan untuk mengetahui bahwa"
apps/frappe/frappe/utils/bot.py +185,"Don't know, ask 'help'","Tidak tahu, tanyakan 'bantuan'"
apps/frappe/frappe/utils/csvutils.py +28,File not attached,Berkas tidak terpasang
apps/frappe/frappe/utils/csvutils.py +36,Invalid CSV Format,CSV Format valid
apps/frappe/frappe/utils/csvutils.py +36,Unable to open attached file. Did you export it as CSV?,Tidak dapat membuka file terlampir. Apakah anda ekspor sebagai CSV?
apps/frappe/frappe/utils/csvutils.py +52,"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Diketahui encoding berkas. Mencoba utf-8, windows-1250, windows-1252."
apps/frappe/frappe/utils/csvutils.py +76,Not a valid Comma Separated Value (CSV File),Bukan Nilai Comma Separated valid (CSV file)
apps/frappe/frappe/utils/csvutils.py +125,{0} must be one of {1},{0} harus merupakan salah satu {1}
apps/frappe/frappe/utils/data.py +464,Cent,Sen
apps/frappe/frappe/utils/data.py +485,Zero,Nol
apps/frappe/frappe/utils/data.py +494,only.,saja.
apps/frappe/frappe/utils/data.py +576,{0} hours ago,{0} jam yang lalu
apps/frappe/frappe/utils/data.py +582,1 weeks ago,1 minggu yang lalu
apps/frappe/frappe/utils/data.py +586,1 month ago,1 bulan lalu
apps/frappe/frappe/utils/data.py +590,1 year ago,1 tahun yang lalu
apps/frappe/frappe/utils/data.py +595,{0} or {1},{0} atau {1}
apps/frappe/frappe/utils/data.py +598,{0} and {1},{0} dan {1}
apps/frappe/frappe/utils/data.py +758,Filter must be a tuple or list (in a list),Filter harus berupa tupel atau daftar (dalam daftar)
apps/frappe/frappe/utils/data.py +764,"Filter must have 4 values (doctype, fieldname, operator, value): {0}","Filter harus memiliki 4 nilai (doctype, fieldname, operator, value): {0}"
apps/frappe/frappe/utils/data.py +774,Operator must be one of {0},Operator harus menjadi salah satu dari {0}
apps/frappe/frappe/utils/file_manager.py +32,Please select a file or url,Silahkan pilih file atau url
apps/frappe/frappe/utils/file_manager.py +111,No file attached,Tidak ada file terlampir
apps/frappe/frappe/utils/file_manager.py +237,Removed {0},Dihapus {0}
apps/frappe/frappe/utils/file_manager.py +259,It is risky to delete this file: {0}. Please contact your System Manager.,Hal ini berisiko untuk menghapus file ini: {0}. Silahkan hubungi System Manager anda.
apps/frappe/frappe/utils/file_manager.py +301,There is some problem with the file url: {0},Ada beberapa masalah dengan url berkas: {0}
apps/frappe/frappe/utils/goal.py +100,This month,Bulan ini
apps/frappe/frappe/utils/goal.py +109,Goal,Sasaran
apps/frappe/frappe/utils/jinja.py +51,Syntax error in template,Sintaks error pada template
apps/frappe/frappe/utils/nestedset.py +78,Nested set error. Please contact the Administrator.,Bersarang kesalahan set. Silahkan hubungi Administrator.
apps/frappe/frappe/utils/nestedset.py +181,Item cannot be added to its own descendents,Item tidak dapat ditambahkan ke keturunan sendiri
apps/frappe/frappe/utils/nestedset.py +194,Root {0} cannot be deleted,Akar {0} tidak dapat dihapus
apps/frappe/frappe/utils/nestedset.py +201,Cannot delete {0} as it has child nodes,Tidak dapat menghapus {0} karena memiliki node anak
apps/frappe/frappe/utils/nestedset.py +218,Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Penggabungan ini hanya mungkin antara kelompok-to-Grup atau Leaf Node-to-Leaf Node
apps/frappe/frappe/utils/nestedset.py +237,Multiple root nodes not allowed.,Beberapa node akar tidak diperbolehkan.
apps/frappe/frappe/utils/nestedset.py +243,{0} {1} cannot be a leaf node as it has children,{0} {1} tidak bisa menjadi node tumpuan karena memiliki node anak
apps/frappe/frappe/utils/oauth.py +195,Email not verified with {1},Email tidak diverifikasi dengan {1}
apps/frappe/frappe/utils/oauth.py +222,Token is missing,Token hilang
apps/frappe/frappe/utils/oauth.py +233,Please ensure that your profile has an email address,Pastikan bahwa profil anda memiliki alamat email
apps/frappe/frappe/utils/oauth.py +289,User {0} is disabled,Pengguna {0} dinonaktifkan
apps/frappe/frappe/utils/password.py +19,Password not found,Sandi tidak ditemukan
apps/frappe/frappe/utils/password.py +107,Password cannot be more than 100 characters long,Password tidak boleh lebih dari 100 karakter
apps/frappe/frappe/utils/password.py +120,"Encryption key is invalid, Please check site_config.json","Kunci enkripsi tidak valid, periksa site_config.json"
apps/frappe/frappe/utils/password_strength.py +34,"Use a few words, avoid common phrases.","Gunakan beberapa kata, hindari frasa umum."
apps/frappe/frappe/utils/password_strength.py +35,"No need for symbols, digits, or uppercase letters.","Tidak perlu untuk simbol, angka, atau huruf besar."
apps/frappe/frappe/utils/password_strength.py +66,Better add a few more letters or another word,Lebih baik menambahkan beberapa huruf atau kata lain
apps/frappe/frappe/utils/password_strength.py +86,Short keyboard patterns are easy to guess,pola keyboard pendek mudah ditebak
apps/frappe/frappe/utils/password_strength.py +88,Make use of longer keyboard patterns,Memanfaatkan pola keyboard lagi
apps/frappe/frappe/utils/password_strength.py +94,Straight rows of keys are easy to guess,baris lurus kunci yang mudah ditebak
apps/frappe/frappe/utils/password_strength.py +96,Try to use a longer keyboard pattern with more turns,Cobalah untuk menggunakan pola keyboard yang lebih lama dengan lebih banyak berubah
apps/frappe/frappe/utils/password_strength.py +104,"Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc""","Mengulangi seperti ""abcabcabc"" hanya sedikit lebih sulit untuk menebak dari ""abc"""
apps/frappe/frappe/utils/password_strength.py +106,Try to avoid repeated words and characters,Cobalah untuk menghindari kata-kata berulang dan karakter
apps/frappe/frappe/utils/password_strength.py +111,"Repeats like ""aaa"" are easy to guess","Mengulangi seperti ""aaa"" mudah ditebak"
apps/frappe/frappe/utils/password_strength.py +113,Let's avoid repeated words and characters,Hindari kata-kata dan karakter berulang
apps/frappe/frappe/utils/password_strength.py +121,Avoid sequences like abc or 6543 as they are easy to guess,Hindari urutan seperti abc atau 6543 karena mudah ditebak
apps/frappe/frappe/utils/password_strength.py +128,Recent years are easy to guess.,Tahun terakhir mudah ditebak.
apps/frappe/frappe/utils/password_strength.py +130,Avoid recent years.,Hindari menggunakan angka tahun ini.
apps/frappe/frappe/utils/password_strength.py +131,Avoid years that are associated with you.,Hindari angka tahun yang berkaitan dengan anda.
apps/frappe/frappe/utils/password_strength.py +137,Dates are often easy to guess.,Tanggal seringkali mudah ditebak.
apps/frappe/frappe/utils/password_strength.py +139,Avoid dates and years that are associated with you.,Hindari tanggal dan tahun yang berkaitan dengan anda.
apps/frappe/frappe/utils/password_strength.py +169,This is a top-10 common password.,Ini adalah 10 password paling umum.
